20,0,0.371144,1.41588,0.36425,1.43126,0.36617,1.39495,0.378091,1.40115,0.376258,1.4362
21,0,0.369486,1.45173,0.362784,1.46791,0.36425,1.43126,0.376258,1.4362,0.374844,1.47159
22,0,0.368264,1.48789,0.361754,1.50486,0.362784,1.46791,0.374844,1.47159,0.373867,1.50721
23,0,0.367479,1.52427,0.361178,1.54198,0.361754,1.50486,0.373867,1.50721,0.373308,1.54303
24,0,0.367479,1.61733,0.361754,1.63673,0.361178,1.59961,0.373308,1.59856,0.373867,1.63438
25,0,0.368264,1.6537,0.362784,1.67368,0.361754,1.63673,0.373867,1.63438,0.374844,1.67
26,0,0.369486,1.68986,0.36425,1.71034,0.362784,1.67368,0.374844,1.67,0.376258,1.7054
27,0,0.371144,1.72571,0.36617,1.74664,0.36425,1.71034,0.376258,1.7054,0.378091,1.74044
28,0,0.373221,1.76116,0.368509,1.78247,0.36617,1.74664,0.378091,1.74044,0.380325,1.77509
29,0,0.375717,1.79614,0.371249,1.81774,0.368509,1.78247,0.380325,1.77509,0.382978,1.80923
30,0,0.378614,1.83055,0.374425,1.85242,0.371249,1.81774,0.382978,1.80923,0.386014,1.84282
31,0,0.381913,1.86436,0.377969,1.8864,0.374425,1.85242,0.386014,1.84282,0.389418,1.87579
32,0,0.391983,1.94733,0.388702,1.96959,0.384217,1.93758,0.395422,1.9255,0.399733,1.95669
33,0,0.396539,1.97854,0.393519,2.00078,0.388702,1.96959,0.399733,1.95669,0.404375,1.98709
34,0,0.401426,2.00891,0.398651,2.03107,0.393519,2.00078,0.404375,1.98709,0.409315,2.01669
35,0,0.406609,2.03844,0.404096,2.0605,0.398651,2.03107,0.409315,2.01669,0.414533,2.04549
36,0,0.412072,2.06713,0.409803,2.08904,0.404096,2.0605,0.414533,2.04549,0.420013,2.07347
37,0,0.417797,2.09494,0.415755,2.11667,0.409803,2.08904,0.420013,2.07347,0.425721,2.10059
38,0,0.423748,2.12188,0.421933,2.1434,0.415755,2.11667,0.425721,2.10059,0.431637,2.12689
39,0,0.429892,2.14798,0.428304,2.16925,0.421933,2.1434,0.431637,2.12689,0.437729,2.15236
40,0,0.446246,2.21062,0.445181,2.23118,0.438479,2.20754,0.447433,2.19018,0.453838,2.21357
41,0,0.452826,2.23372,0.45197,2.25397,0.445181,2.23118,0.453838,2.21357,0.460278,2.23615
42,0,0.459458,2.25601,0.458795,2.27596,0.45197,2.25397,0.460278,2.23615,0.466736,2.25797
43,0,0.466108,2.27753,0.465601,2.29715,0.458795,2.27596,0.466736,2.25797,0.473194,2.27905
44,0,0.472722,2.29828,0.472373,2.31755,0.465601,2.29715,0.473194,2.27905,0.479582,2.29938
45,0,0.479267,2.31829,0.479075,2.33724,0.472373,2.31755,0.479582,2.29938,0.485917,2.319
46,0,0.485725,2.33759,0.485673,2.35619,0.479075,2.33724,0.485917,2.319,0.49213,2.33792
47,0,0.492078,2.35619,0.49213,2.37447,0.485673,2.35619,0.49213,2.33792,0.498239,2.35619
0,1,0.485725,0.766793,0.479075,0.766444,0.485917,0.748205,0.49213,0.767125,0.485673,0.785398
1,1,0.479006,0.785398,0.472112,0.785398,0.479075,0.766444,0.485673,0.785398,0.479075,0.804352
2,1,0.472181,0.804719,0.465043,0.805103,0.472112,0.785398,0.479075,0.804352,0.472373,0.82404
3,1,0.465252,0.82479,0.457887,0.825576,0.465043,0.805103,0.472373,0.82404,0.465601,0.844443
4,1,0.458271,0.845629,0.450731,0.846869,0.457887,0.825576,0.465601,0.844443,0.458795,0.865631
5,1,0.451272,0.867272,0.443558,0.868982,0.450731,0.846869,0.458795,0.865631,0.45197,0.887622
6,1,0.444291,0.889751,0.436454,0.891968,0.443558,0.868982,0.45197,0.887622,0.445181,0.910416
7,1,0.43738,0.913069,0.429421,0.915827,0.436454,0.891968,0.445181,0.910416,0.438479,0.934048
8,1,0.420275,0.976477,0.412177,0.980788,0.418809,0.954573,0.428304,0.97234,0.421933,0.998189
9,1,0.41387,1.00295,0.405754,1.00795,0.412177,0.980788,0.421933,0.998189,0.415755,1.02493
10,1,0.407674,1.03037,0.399558,1.03608,0.405754,1.00795,0.415755,1.02493,0.409803,1.05256
11,1,0.40174,1.05873,0.393624,1.06517,0.399558,1.03608,0.409803,1.05256,0.404096,1.08109
12,1,0.39605,1.088,0.387987,1.09525,0.393624,1.06517,0.404096,1.08109,0.398651,1.11052
13,1,0.390674,1.11821,0.382646,1.12628,0.387987,1.09525,0.398651,1.11052,0.393519,1.14082
14,1,0.385596,1.14933,0.377637,1.15825,0.382646,1.12628,0.393519,1.14082,0.388702,1.17201
15,1,0.380848,1.18136,0.372977,1.19115,0.377637,1.15825,0.388702,1.17201,0.384217,1.20402
16,1,0.370376,1.26676,0.362784,1.27889,0.366484,1.24383,0.377969,1.25519,0.374425,1.28917
17,1,0.366938,1.30165,0.359485,1.3147,0.362784,1.27889,0.374425,1.28917,0.371249,1.32385
18,1,0.363919,1.33722,0.356623,1.3512,0.359485,1.3147,0.371249,1.32385,0.368509,1.35912
19,1,0.361318,1.3734,0.35418,1.3883,0.356623,1.3512,0.368509,1.35912,0.36617,1.39495
20,1,0.359154,1.41012,0.35219,1.42593,0.35418,1.3883,0.36617,1.39495,0.36425,1.43126
21,1,0.357426,1.44726,0.350654,1.46396,0.35219,1.42593,0.36425,1.43126,0.362784,1.46791
22,1,0.356152,1.48477,0.349589,1.50233,0.350654,1.46396,0.362784,1.46791,0.361754,1.50486
23,1,0.355332,1.52252,0.348979,1.54088,0.349589,1.50233,0.361754,1.50486,0.361178,1.54198
24,1,0.355332,1.61907,0.349589,1.63927,0.348979,1.60071,0.361178,1.59961,0.361754,1.63673
25,1,0.356152,1.65682,0.350654,1.67763,0.349589,1.63927,0.361754,1.63673,0.362784,1.67368
26,1,0.357426,1.69433,0.35219,1.71566,0.350654,1.67763,0.362784,1.67368,0.36425,1.71034
27,1,0.359154,1.73147,0.35418,1.75329,0.35219,1.71566,0.36425,1.71034,0.36617,1.74664
28,1,0.361318,1.76819,0.356623,1.79039,0.35418,1.75329,0.36617,1.74664,0.368509,1.78247
29,1,0.363919,1.80437,0.359485,1.82689,0.356623,1.79039,0.368509,1.78247,0.371249,1.81774
30,1,0.366938,1.83994,0.362784,1.8627,0.359485,1.82689,0.371249,1.81774,0.374425,1.85242
31,1,0.370376,1.87483,0.366484,1.89777,0.362784,1.8627,0.374425,1.85242,0.377969,1.8864
32,1,0.380848,1.96023,0.377637,1.98334,0.372977,1.95044,0.384217,1.93758,0.388702,1.96959
33,1,0.385596,1.99226,0.382646,2.01531,0.377637,1.98334,0.388702,1.96959,0.393519,2.00078
34,1,0.390674,2.02338,0.387987,2.04635,0.382646,2.01531,0.393519,2.00078,0.398651,2.03107
35,1,0.39605,2.05359,0.393624,2.07642,0.387987,2.04635,0.398651,2.03107,0.404096,2.0605
36,1,0.40174,2.08286,0.399558,2.10551,0.393624,2.07642,0.404096,2.0605,0.409803,2.08904
37,1,0.407674,2.11122,0.405754,2.13365,0.399558,2.10551,0.409803,2.08904,0.415755,2.11667
38,1,0.41387,2.13864,0.412177,2.1608,0.405754,2.13365,0.415755,2.11667,0.421933,2.1434
39,1,0.420275,2.16512,0.418809,2.18702,0.412177,2.1608,0.421933,2.1434,0.428304,2.16925
40,1,0.43738,2.22852,0.436454,2.24962,0.429421,2.22577,0.438479,2.20754,0.445181,2.23118
41,1,0.444291,2.25184,0.443558,2.27261,0.436454,2.24962,0.445181,2.23118,0.45197,2.25397
42,1,0.451272,2.27432,0.450731,2.29472,0.443558,2.27261,0.45197,2.25397,0.458795,2.27596
43,1,0.458271,2.29596,0.457887,2.31602,0.450731,2.29472,0.458795,2.27596,0.465601,2.29715
44,1,0.465252,2.3168,0.465043,2.33649,0.457887,2.31602,0.465601,2.29715,0.472373,2.31755
45,1,0.472181,2.33687,0.472112,2.35619,0.465043,2.33649,0.472373,2.31755,0.479075,2.33724
46,1,0.479006,2.35619,0.479075,2.37515,0.472112,2.35619,0.479075,2.33724,0.485673,2.35619
47,1,0.485725,2.3748,0.485917,2.39339,0.479075,2.37515,0.485673,2.35619,0.49213,2.37447
0,2,0.479267,0.74749,0.472373,0.746757,0.479582,0.728588,0.485917,0.748205,0.479075,0.766444
1,2,0.472181,0.766077,0.465043,0.765693,0.472373,0.746757,0.479075,0.766444,0.472112,0.785398
2,2,0.464956,0.785398,0.45759,0.785398,0.465043,0.765693,0.472112,0.785398,0.465043,0.805103
3,2,0.457678,0.805504,0.450103,0.805906,0.45759,0.785398,0.465043,0.805103,0.457887,0.825576
4,2,0.45033,0.826413,0.442581,0.827269,0.450103,0.805906,0.457887,0.825576,0.450731,0.846869
5,2,0.442982,0.84816,0.435093,0.849487,0.442581,0.827269,0.450731,0.846869,0.443558,0.868982
6,2,0.435687,0.870762,0.427658,0.87263,0.435093,0.849487,0.443558,0.868982,0.436454,0.891968
7,2,0.428461,0.894272,0.420345,0.89668,0.427658,0.87263,0.436454,0.891968,0.429421,0.915827
8,2,0.410659,0.958413,0.402421,0.962427,0.409315,0.935863,0.418809,0.954573,0.412177,0.980788
9,2,0.403991,0.985291,0.395753,0.990021,0.402421,0.962427,0.412177,0.980788,0.405754,1.00795
10,2,0.397569,1.01316,0.389331,1.01863,0.395753,0.990021,0.405754,1.00795,0.399558,1.03608
11,2,0.39139,1.04205,0.383187,1.0483,0.389331,1.01863,0.399558,1.03608,0.393624,1.06517
12,2,0.385491,1.07195,0.37734,1.07901,0.383187,1.0483,0.393624,1.06517,0.387987,1.09525
13,2,0.379906,1.10284,0.37179,1.11078,0.37734,1.07901,0.387987,1.09525,0.382646,1.12628
14,2,0.374635,1.13473,0.366589,1.14357,0.37179,1.11078,0.382646,1.12628,0.377637,1.15825
15,2,0.369696,1.16759,0.361737,1.17738,0.366589,1.14357,0.377637,1.15825,0.372977,1.19115
16,2,0.358805,1.25555,0.351125,1.26784,0.354983,1.23164,0.366484,1.24383,0.362784,1.27889
17,2,0.355227,1.29158,0.347687,1.30488,0.351125,1.26784,0.362784,1.27889,0.359485,1.3147
18,2,0.352068,1.32837,0.344685,1.34266,0.347687,1.30488,0.359485,1.3147,0.356623,1.3512
19,2,0.349363,1.36582,0.342137,1.38115,0.344685,1.34266,0.356623,1.3512,0.35418,1.3883
20,2,0.347094,1.40389,0.340042,1.42019,0.342137,1.38115,0.35418,1.3883,0.35219,1.42593
21,2,0.345278,1.44244,0.338437,1.45971,0.340042,1.42019,0.35219,1.42593,0.350654,1.46396
22,2,0.343952,1.4814,0.33732,1.49957,0.338437,1.45971,0.350654,1.46396,0.349589,1.50233
23,2,0.343097,1.52062,0.336691,1.53968,0.33732,1.49957,0.349589,1.50233,0.348979,1.54088
24,2,0.343097,1.62097,0.33732,1.64202,0.336691,1.60192,0.348979,1.60071,0.349589,1.63927
25,2,0.343952,1.66019,0.338437,1.68189,0.33732,1.64202,0.349589,1.63927,0.350654,1.67763
26,2,0.345278,1.69915,0.340042,1.7214,0.338437,1.68189,0.350654,1.67763,0.35219,1.71566
27,2,0.347094,1.7377,0.342137,1.76044,0.340042,1.7214,0.35219,1.71566,0.35418,1.75329
28,2,0.349363,1.77577,0.344685,1.79893,0.342137,1.76044,0.35418,1.75329,0.356623,1.79039
29,2,0.352068,1.81322,0.347687,1.83671,0.344685,1.79893,0.356623,1.79039,0.359485,1.82689
30,2,0.355227,1.85001,0.351125,1.87375,0.347687,1.83671,0.359485,1.82689,0.362784,1.8627
31,2,0.358805,1.88604,0.354983,1.90995,0.351125,1.87375,0.362784,1.8627,0.366484,1.89777
32,2,0.369696,1.974,0.366589,1.99802,0.361737,1.96421,0.372977,1.95044,0.377637,1.98334
33,2,0.374635,2.00687,0.37179,2.03081,0.366589,1.99802,0.377637,1.98334,0.382646,2.01531
34,2,0.379906,2.03875,0.37734,2.06258,0.37179,2.03081,0.382646,2.01531,0.387987,2.04635
35,2,0.385491,2.06965,0.383187,2.0933,0.37734,2.06258,0.387987,2.04635,0.393624,2.07642
36,2,0.39139,2.09954,0.389331,2.12297,0.383187,2.0933,0.393624,2.07642,0.399558,2.10551
37,2,0.397569,2.12843,0.395753,2.15157,0.389331,2.12297,0.399558,2.10551,0.405754,2.13365
38,2,0.403991,2.1563,0.402421,2.17917,0.395753,2.15157,0.405754,2.13365,0.412177,2.1608
39,2,0.410659,2.18318,0.409315,2.20573,0.402421,2.17917,0.412177,2.1608,0.418809,2.18702
40,2,0.428461,2.24732,0.427658,2.26896,0.420345,2.24491,0.429421,2.22577,0.436454,2.24962
41,2,0.435687,2.27083,0.435093,2.29211,0.427658,2.26896,0.436454,2.24962,0.443558,2.27261
42,2,0.442982,2.29343,0.442581,2.31432,0.435093,2.29211,0.443558,2.27261,0.450731,2.29472
43,2,0.45033,2.31518,0.450103,2.33569,0.442581,2.31432,0.450731,2.29472,0.457887,2.31602
44,2,0.457678,2.33609,0.45759,2.35619,0.450103,2.33569,0.457887,2.31602,0.465043,2.33649
45,2,0.464956,2.35619,0.465043,2.3759,0.45759,2.35619,0.465043,2.33649,0.472112,2.35619
46,2,0.472181,2.37552,0.472373,2.39484,0.465043,2.3759,0.472112,2.35619,0.479075,2.37515
47,2,0.479267,2.3941,0.479582,2.413,0.472373,2.39484,0.479075,2.37515,0.485917,2.39339
0,3,0.472722,0.727488,0.465601,0.726354,0.473194,0.708255,0.479582,0.728588,0.472373,0.746757
1,3,0.465252,0.746006,0.457887,0.745221,0.465601,0.726354,0.472373,0.746757,0.465043,0.765693
2,3,0.457678,0.765292,0.450103,0.764891,0.457887,0.745221,0.465043,0.765693,0.45759,0.785398
3,3,0.450016,0.785398,0.442249,0.785398,0.450103,0.764891,0.45759,0.785398,0.450103,0.805906
4,3,0.442336,0.806342,0.434412,0.806796,0.442249,0.785398,0.450103,0.805906,0.442581,0.827269
5,3,0.434657,0.828159,0.426593,0.829101,0.434412,0.806796,0.442581,0.827269,0.435093,0.849487
6,3,0.427047,0.850883,0.418879,0.852349,0.426593,0.829101,0.435093,0.849487,0.427658,0.87263
7,3,0.419525,0.874567,0.411287,0.876592,0.418879,0.852349,0.427658,0.87263,0.420345,0.89668
8,3,0.401042,0.939371,0.392717,0.943054,0.399837,0.916141,0.409315,0.935863,0.402421,0.962427
9,3,0.39413,0.966633,0.385805,0.971031,0.392717,0.943054,0.402421,0.962427,0.395753,0.990021
10,3,0.387481,0.99496,0.379155,1.00014,0.385805,0.971031,0.395753,0.990021,0.389331,1.01863
11,3,0.381075,1.02437,0.372785,1.03037,0.379155,1.00014,0.389331,1.01863,0.383187,1.0483
12,3,0.374967,1.05486,0.366711,1.06175,0.372785,1.03037,0.383187,1.0483,0.37734,1.07901
13,3,0.369155,1.08645,0.360969,1.09425,0.366711,1.06175,0.37734,1.07901,0.37179,1.11078
14,3,0.363674,1.11912,0.355558,1.1279,0.360969,1.09425,0.37179,1.11078,0.366589,1.14357
15,3,0.35856,1.15288,0.350514,1.16265,0.355558,1.1279,0.366589,1.14357,0.361737,1.17738
16,3,0.347198,1.24349,0.339432,1.25596,0.343463,1.21855,0.354983,1.23164,0.351125,1.26784
17,3,0.343463,1.28074,0.335836,1.29428,0.339432,1.25596,0.351125,1.26784,0.347687,1.30488
18,3,0.340182,1.31882,0.332695,1.33347,0.335836,1.29428,0.347687,1.30488,0.344685,1.34266
19,3,0.337337,1.35767,0.330024,1.3734,0.332695,1.33347,0.344685,1.34266,0.342137,1.38115
20,3,0.334964,1.39719,0.327825,1.41398,0.330024,1.3734,0.342137,1.38115,0.340042,1.42019
21,3,0.333061,1.43724,0.32615,1.4551,0.327825,1.41398,0.340042,1.42019,0.338437,1.45971
22,3,0.331665,1.47775,0.324963,1.4966,0.32615,1.4551,0.338437,1.45971,0.33732,1.49957
23,3,0.330775,1.51856,0.3243,1.53837,0.324963,1.4966,0.33732,1.49957,0.336691,1.53968
24,3,0.330775,1.62303,0.324963,1.64499,0.3243,1.60322,0.336691,1.60192,0.33732,1.64202
25,3,0.331665,1.66384,0.32615,1.68649,0.324963,1.64499,0.33732,1.64202,0.338437,1.68189
26,3,0.333061,1.70435,0.327825,1.72761,0.32615,1.68649,0.338437,1.68189,0.340042,1.7214
27,3,0.334964,1.7444,0.330024,1.76819,0.327825,1.72761,0.340042,1.7214,0.342137,1.76044
28,3,0.337337,1.78392,0.332695,1.80813,0.330024,1.76819,0.342137,1.76044,0.344685,1.79893
29,3,0.340182,1.82277,0.335836,1.84731,0.332695,1.80813,0.344685,1.79893,0.347687,1.83671
30,3,0.343463,1.86085,0.339432,1.88564,0.335836,1.84731,0.347687,1.83671,0.351125,1.87375
31,3,0.347198,1.8981,0.343463,1.92304,0.339432,1.88564,0.351125,1.87375,0.354983,1.90995
32,3,0.35856,1.98872,0.355558,2.01369,0.350514,1.97894,0.361737,1.96421,0.366589,1.99802
33,3,0.363674,2.02247,0.360969,2.04734,0.355558,2.01369,0.366589,1.99802,0.37179,2.03081
34,3,0.369155,2.05514,0.366711,2.07984,0.360969,2.04734,0.37179,2.03081,0.37734,2.06258
35,3,0.374967,2.08673,0.372785,2.11122,0.366711,2.07984,0.37734,2.06258,0.383187,2.0933
36,3,0.381075,2.11722,0.379155,2.14145,0.372785,2.11122,0.383187,2.0933,0.389331,2.12297
37,3,0.387481,2.14663,0.385805,2.17056,0.379155,2.14145,0.389331,2.12297,0.395753,2.15157
38,3,0.39413,2.17496,0.392717,2.19854,0.385805,2.17056,0.395753,2.15157,0.402421,2.17917
39,3,0.401042,2.20222,0.399837,2.22545,0.392717,2.19854,0.402421,2.17917,0.409315,2.20573
40,3,0.419525,2.26703,0.418879,2.28924,0.411287,2.265,0.420345,2.24491,0.427658,2.26896
41,3,0.427047,2.29071,0.426593,2.31249,0.418879,2.28924,0.427658,2.26896,0.435093,2.29211
42,3,0.434657,2.31343,0.434412,2.3348,0.426593,2.31249,0.435093,2.29211,0.442581,2.31432
43,3,0.442336,2.33525,0.442249,2.35619,0.434412,2.3348,0.442581,2.31432,0.450103,2.33569
44,3,0.450016,2.35619,0.450103,2.3767,0.442249,2.35619,0.450103,2.33569,0.45759,2.35619
45,3,0.457678,2.3763,0.457887,2.39637,0.450103,2.3767,0.45759,2.35619,0.465043,2.3759
46,3,0.465252,2.39559,0.465601,2.41524,0.457887,2.39637,0.465043,2.3759,0.472373,2.39484
47,3,0.472722,2.4141,0.473194,2.43334,0.465601,2.41524,0.472373,2.39484,0.479582,2.413
0,4,0.466108,0.706736,0.458795,0.705165,0.466736,0.687171,0.473194,0.708255,0.465601,0.726354
1,4,0.458271,0.725167,0.450731,0.723928,0.458795,0.705165,0.465601,0.726354,0.457887,0.745221
2,4,0.45033,0.744383,0.442581,0.743528,0.450731,0.723928,0.457887,0.745221,0.450103,0.764891
3,4,0.442336,0.764454,0.434412,0.764,0.442581,0.743528,0.450103,0.764891,0.442249,0.785398
4,4,0.434325,0.785398,0.426244,0.785398,0.434412,0.764,0.442249,0.785398,0.434412,0.806796
5,4,0.426332,0.80725,0.418146,0.807738,0.426244,0.785398,0.434412,0.806796,0.426593,0.829101
6,4,0.418425,0.830061,0.410152,0.831091,0.418146,0.807738,0.426593,0.829101,0.418879,0.852349
7,4,0.410624,0.853867,0.402281,0.855473,0.410152,0.831091,0.418879,0.852349,0.411287,0.876592
8,4,0.391477,0.919282,0.383065,0.922581,0.390448,0.895371,0.399837,0.916141,0.392717,0.943054
9,4,0.384339,0.946911,0.375926,0.950943,0.383065,0.922581,0.392717,0.943054,0.385805,0.971031
10,4,0.377445,0.975657,0.36905,0.980526,0.375926,0.950943,0.385805,0.971031,0.379155,1.00014
11,4,0.370813,1.00559,0.362435,1.01131,0.36905,0.980526,0.379155,1.00014,0.372785,1.03037
12,4,0.364477,1.03669,0.356134,1.04334,0.362435,1.01131,0.372785,1.03037,0.366711,1.06175
13,4,0.358456,1.06898,0.350165,1.07661,0.356134,1.04334,0.366711,1.06175,0.360969,1.09425
14,4,0.352748,1.10247,0.344528,1.11111,0.350165,1.07661,0.360969,1.09425,0.355558,1.1279
15,4,0.347425,1.13712,0.339275,1.14682,0.344528,1.11111,0.355558,1.1279,0.350514,1.16265
16,4,0.335574,1.23053,0.327686,1.24313,0.331909,1.20447,0.343463,1.21855,0.339432,1.25596
17,4,0.331665,1.26905,0.323916,1.28283,0.327686,1.24313,0.339432,1.25596,0.335836,1.29428
18,4,0.328209,1.30853,0.320617,1.3235,0.323916,1.28283,0.335836,1.29428,0.332695,1.33347
19,4,0.325242,1.34884,0.317824,1.365,0.320617,1.3235,0.332695,1.33347,0.330024,1.3734
20,4,0.322746,1.38991,0.315521,1.40724,0.317824,1.365,0.330024,1.3734,0.327825,1.41398
21,4,0.320757,1.43161,0.31374,1.45009,0.315521,1.40724,0.327825,1.41398,0.32615,1.4551
22,4,0.319291,1.47379,0.312501,1.49337,0.31374,1.45009,0.32615,1.4551,0.324963,1.4966
23,4,0.318331,1.51632,0.311803,1.53695,0.312501,1.49337,0.324963,1.4966,0.3243,1.53837
24,4,0.318331,1.62527,0.312501,1.64822,0.311803,1.60464,0.3243,1.60322,0.324963,1.64499
25,4,0.319291,1.6678,0.31374,1.6915,0.312501,1.64822,0.324963,1.64499,0.32615,1.68649
26,4,0.320757,1.70999,0.315521,1.73435,0.31374,1.6915,0.32615,1.68649,0.327825,1.72761
27,4,0.322746,1.75168,0.317824,1.77659,0.315521,1.73435,0.327825,1.72761,0.330024,1.76819
28,4,0.325242,1.79275,0.320617,1.81809,0.317824,1.77659,0.330024,1.76819,0.332695,1.80813
29,4,0.328209,1.83307,0.323916,1.85876,0.320617,1.81809,0.332695,1.80813,0.335836,1.84731
30,4,0.331665,1.87255,0.327686,1.89846,0.323916,1.85876,0.335836,1.84731,0.339432,1.88564
31,4,0.335574,1.91107,0.331909,1.93712,0.327686,1.89846,0.339432,1.88564,0.343463,1.92304
32,4,0.347425,2.00448,0.344528,2.03048,0.339275,1.99477,0.350514,1.97894,0.355558,2.01369
33,4,0.352748,2.03912,0.350165,2.06499,0.344528,2.03048,0.355558,2.01369,0.360969,2.04734
34,4,0.358456,2.07261,0.356134,2.09825,0.350165,2.06499,0.360969,2.04734,0.366711,2.07984
35,4,0.364477,2.1049,0.362435,2.13028,0.356134,2.09825,0.366711,2.07984,0.372785,2.11122
36,4,0.370813,2.136,0.36905,2.16107,0.362435,2.13028,0.372785,2.11122,0.379155,2.14145
37,4,0.377445,2.16594,0.375926,2.19065,0.36905,2.16107,0.379155,2.14145,0.385805,2.17056
38,4,0.384339,2.19468,0.383065,2.21901,0.375926,2.19065,0.385805,2.17056,0.392717,2.19854
39,4,0.391477,2.22231,0.390448,2.24622,0.383065,2.21901,0.392717,2.19854,0.399837,2.22545
40,4,0.410624,2.28773,0.410152,2.3105,0.402281,2.28612,0.411287,2.265,0.418879,2.28924
41,4,0.418425,2.31153,0.418146,2.33385,0.410152,2.3105,0.418879,2.28924,0.426593,2.31249
42,4,0.426332,2.33434,0.426244,2.35619,0.418146,2.33385,0.426593,2.31249,0.434412,2.3348
43,4,0.434325,2.35619,0.434412,2.37759,0.426244,2.35619,0.434412,2.3348,0.442249,2.35619
44,4,0.442336,2.37714,0.442581,2.39806,0.434412,2.37759,0.442249,2.35619,0.450103,2.3767
45,4,0.45033,2.39721,0.450731,2.41766,0.442581,2.39806,0.450103,2.3767,0.457887,2.39637
46,4,0.458271,2.41643,0.458795,2.43643,0.450731,2.41766,0.457887,2.39637,0.465601,2.41524
47,4,0.466108,2.43486,0.466736,2.45442,0.458795,2.43643,0.465601,2.41524,0.473194,2.43334
0,5,0.459458,0.685216,0.45197,0.683174,0.460278,0.665354,0.466736,0.687171,0.458795,0.705165
1,5,0.451272,0.703525,0.443558,0.701814,0.45197,0.683174,0.458795,0.705165,0.450731,0.723928
2,5,0.442982,0.722636,0.435093,0.72131,0.443558,0.701814,0.450731,0.723928,0.442581,0.743528
3,5,0.434657,0.742638,0.426593,0.741695,0.435093,0.72131,0.442581,0.743528,0.434412,0.764
4,5,0.426332,0.763547,0.418146,0.763058,0.426593,0.741695,0.434412,0.764,0.426244,0.785398
5,5,0.418059,0.785398,0.409768,0.785398,0.418146,0.763058,0.426244,0.785398,0.418146,0.807738
6,5,0.409856,0.808262,0.401496,0.808786,0.409768,0.785398,0.418146,0.807738,0.410152,0.831091
7,5,0.401792,0.832156,0.39338,0.833273,0.401496,0.808786,0.410152,0.831091,0.402281,0.855473
8,5,0.382018,0.898077,0.373535,0.900939,0.381162,0.87345,0.390448,0.895371,0.383065,0.922581
9,5,0.374635,0.926037,0.366153,0.929667,0.373535,0.900939,0.383065,0.922581,0.375926,0.950943
10,5,0.367497,0.955201,0.359014,0.959669,0.366153,0.929667,0.375926,0.950943,0.36905,0.980526
11,5,0.36062,0.985622,0.352173,0.991015,0.359014,0.959669,0.36905,0.980526,0.362435,1.01131
12,5,0.354057,1.01733,0.345628,1.02369,0.352173,0.991015,0.362435,1.01131,0.356134,1.04334
13,5,0.347792,1.05034,0.339414,1.0577,0.345628,1.02369,0.356134,1.04334,0.350165,1.07661
14,5,0.341858,1.08462,0.333532,1.09308,0.339414,1.0577,0.350165,1.07661,0.344528,1.11111
15,5,0.33629,1.1202,0.328052,1.12982,0.333532,1.09308,0.344528,1.11111,0.339275,1.14682
16,5,0.323916,1.21655,0.315905,1.22927,0.320338,1.18928,0.331909,1.20447,0.327686,1.24313
17,5,0.319814,1.25643,0.311943,1.27044,0.315905,1.22927,0.327686,1.24313,0.323916,1.28283
18,5,0.316184,1.29736,0.308487,1.31268,0.311943,1.27044,0.323916,1.28283,0.320617,1.3235
